3_16,-1.350308,1.127096,-0.024203,0.872904,-0.315526,-0.414955
3_17,-1.571422,1.082920,-0.004377,0.917080,-0.227000,-0.385244
3_18,-1.559609,1.028592,-0.012189,0.971408,-0.291520,-0.302894
3_19,-1.510629,1.147573,-0.052449,0.852427,-0.217819,-0.354001
3_20,-1.522540,1.126251,-0.035760,0.873749,-0.231549,-0.379330
3_21,-1.402634,0.989007,-0.022039,1.010993,-0.340539,-0.365842
3_22,-1.454666,1.002225,0.003343,0.997775,-0.237646,-0.350832
3_23,-1.327785,0.976074,0.017641,1.023926,-0.300254,-0.307450
3_24,-1.134752,0.790013,0.009549,1.209987,-0.454122,-0.213592
4_0,-1.382811,1.046531,-0.059010,0.953469,-0.297444,-0.335655
4_1,-1.375463,1.190846,-0.035305,0.809154,-0.316165,-0.422780
4_2,-1.432100,1.016920,-0.066585,0.983080,-0.346877,-0.402585
4_3,-1.559583,1.009933,-0.064733,0.990067,-0.279013,-0.359554
4_4,-1.651341,0.966328,-0.022791,1.033672,-0.241960,-0.323627
4_5,-1.449342,1.068703,0.002810,0.931297,-0.328295,-0.420123
4_6,-1.471745,1.198251,-0.026768,0.801749,-0.226897,-0.496153
4_7,-1.314707,1.402996,-0.011743,0.597004,-0.319735,-0.530689
4_8,-1.569596,1.222388,0.024244,0.777612,-0.232011,-0.423987
4_9,-1.529182,1.197099,0.003383,0.802901,-0.327308,-0.382635
4_10,-1.634513,1.027377,0.002312,0.972623,-0.267402,-0.333443
4_11,-1.328043,1.106628,-0.033920,0.893372,-0.384731,-0.410045
4_12,-1.353612,1.013030,-0.100559,0.986970,-0.379375,-0.404493
4_13,-1.523591,1.048729,-0.107340,0.951271,-0.243103,-0.387941
4_14,-1.391530,0.962324,-0.083108,1.037676,-0.366986,-0.332115
4_15,-1.301697,1.067087,0.018591,0.932913,-0.206222,-0.223461
4_16,-1.378171,1.019379,-0.030429,0.980621,-0.354442,-0.339475
4_17,-1.579807,1.058484,-0.015953,0.941516,-0.237445,-0.361516
4_18,-1.458799,1.134236,-0.029342,0.865764,-0.289550,-0.403266
4_19,-1.489463,1.203807,-0.084669,0.796193,-0.206832,-0.413350
4_20,-1.555722,1.103482,-0.048248,0.896518,-0.250201,-0.357330
4_21,-1.467231,0.958270,-0.021785,1.041730,-0.351356,-0.320942
4_22,-1.495935,0.978710,0.001605,1.021290,-0.248622,-0.322446
4_23,-1.339102,0.990827,0.001738,1.009173,-0.303244,-0.312316
4_24,-1.102364,0.881696,0.001145,1.118304,-0.444926,-0.264489
5_0,-1.468501,1.074933,-0.028072,0.925067,-0.210289,-0.275046
5_1,-1.391488,1.154103,-0.031840,0.845897,-0.323240,-0.380001
5_2,-1.497432,1.033490,-0.052605,0.966510,-0.273487,-0.387649
5_3,-1.492162,1.009107,-0.074982,0.990893,-0.298393,-0.375815
5_4,-1.584761,0.998559,-0.054356,1.001441,-0.236806,-0.364324
5_5,-1.518552,0.954447,-0.043584,1.045553,-0.339766,-0.336599
5_6,-1.680401,0.960489,-0.032087,1.039511,-0.240110,-0.300285
5_7,-1.528212,1.206897,-0.012009,0.793103,-0.279219,-0.376358
5_8,-1.644573,1.078213,0.017602,0.921787,-0.244174,-0.333609
5_9,-1.595671,1.073423,0.009059,0.926577,-0.309039,-0.318469
5_10,-1.646410,0.962992,0.009772,1.037008,-0.275220,-0.296489
5_11,-1.448360,1.117361,-0.025732,0.882639,-0.332910,-0.345765
5_12,-1.432796,0.911554,-0.054930,1.088446,-0.377061,-0.318609
5_13,-1.563307,1.023599,-0.072228,0.976401,-0.259887,-0.338182
5_14,-1.436117,0.993480,-0.080979,1.006520,-0.357112,-0.315081
5_15,-1.279715,1.099302,0.016296,0.900698,-0.200962,-0.239405
5_16,-1.292687,1.029523,-0.060626,0.970477,-0.369475,-0.339744
5_17,-1.493192,1.015805,-0.035116,0.984195,-0.262098,-0.352719
5_18,-1.448741,1.026983,-0.041169,0.973017,-0.312054,-0.338885
5_19,-1.526896,1.030791,-0.053638,0.969209,-0.229254,-0.323213
5_20,-1.508847,1.078672,-0.018556,0.921328,-0.263326,-0.366425
5_21,-1.438955,1.015898,-0.010189,0.984102,-0.324440,-0.353848
5_22,-1.494317,1.019895,-0.007759,0.980105,-0.225873,-0.342131
5_23,-1.342167,0.997376,-0.012215,1.002624,-0.294392,-0.321641
5_24,-1.048525,0.930276,0.002635,1.069724,-0.441146,-0.282074
6_0,-1.004308,1.061053,-0.022374,0.938947,-0.356310,-0.333448
6_1,-1.203285,1.157357,-0.074824,0.842643,-0.331469,-0.451204
6_2,-1.313207,1.053247,-0.078505,0.946753,-0.339619,-0.441903
6_3,-1.411796,0.982802,-0.053211,1.017198,-0.321280,-0.397321
6_4,-1.477001,0.899127,-0.044868,1.100873,-0.332034,-0.355468
6_5,-1.481565,1.055875,-0.044652,0.944125,-0.295363,-0.416944
6_6,-1.594343,1.008427,-0.017202,0.991573,-0.216518,-0.403125
6_7,-1.497192,1.295987,0.000194,0.704013,-0.234342,-0.440320
6_8,-1.582035,1.143667,0.020213,0.856333,-0.219267,-0.393198
6_9,-1.553465,1.166967,0.032420,0.833033,-0.277885,-0.369106
6_10,-1.648673,0.968939,0.018836,1.031061,-0.251227,-0.301680
6_11,-1.499334,1.025574,-0.006217,0.974426,-0.313443,-0.305534
6_12,-1.423847,0.983671,-0.019880,1.016329,-0.358838,-0.358327
6_13,-1.574234,1.058823,-0.053089,0.941177,-0.252398,-0.360390
6_14,-1.429406,0.959456,-0.071620,1.040544,-0.413117,-0.293448
6_15,-1.456624,1.130312,-0.087782,0.869688,-0.188978,-0.325938
6_16,-1.267190,0.965478,-0.072686,1.034522,-0.429997,-0.353366
6_17,-1.502721,0.977990,-0.032039,1.022010,-0.250960,-0.325961
6_18,-1.330227,1.038064,0.006519,0.961936,-0.350839,-0.369511
6_19,-1.468849,1.102348,-0.012992,0.897652,-0.230008,-0.382211
6_20,-1.421438,1.168884,-0.018883,0.831116,-0.274067,-0.429615
6_21,-1.428183,1.079534,0.015369,0.920466,-0.280126,-0.401705
6_22,-1.512068,1.041248,0.013475,0.958752,-0.218457,-0.341758
6_23,-1.392498,0.995812,-0.002868,1.004188,-0.264066,-0.310778
6_24,-1.028265,0.886479,0.012609,1.113521,-0.449164,-0.303937
7_0,-1.010921,0.904533,-0.022045,1.095467,-0.403110,-0.249350
7_1,-1.402610,1.065439,-0.064769,0.934561,-0.258269,-0.345666
7_2,-1.368083,0.891992,-0.070689,1.108008,-0.377099,-0.352043
7_3,-1.462560,0.965744,-0.053874,1.034256,-0.262255,-0.383783
7_4,-1.376759,0.874590,-0.048874,1.125410,-0.350475,-0.369643
7_5,-1.472837,1.010904,-0.042344,0.989096,-0.298230,-0.383358
7_6,-1.587675,0.975346,-0.031957,1.024654,-0.229905,-0.369181
7_7,-1.528076,1.220673,0.002621,0.779327,-0.231095,-0.390383
7_8,-1.623300,0.970952,0.017674,1.029048,-0.253307,-0.308716
7_9,-1.498832,1.174450,0.011299,0.825550,-0.265829,-0.408081
7_10,-1.553104,1.047593,0.000612,0.952407,-0.231380,-0.401351
7_11,-1.415747,1.048324,0.023704,0.951676,-0.320877,-0.365191
7_12,-1.364753,0.998837,-0.000600,1.001163,-0.370961,-0.384330
7_13,-1.545218,1.095159,-0.045693,0.904841,-0.230424,-0.388737
7_14,-1.340902,0.965355,-0.060562,1.034645,-0.419486,-0.344791
7_15,-1.474540,1.112969,-0.086990,0.887031,-0.198646,-0.337834
7_16,-1.354446,0.935196,-0.070403,1.064804,-0.415586,-0.329236
7_17,-1.556881,0.991957,-0.050817,1.008043,-0.232063,-0.312093
7_18,-1.367559,0.949984,-0.039514,1.050016,-0.373192,-0.315242
7_19,-1.535646,0.995194,-0.017281,1.004806,-0.246420,-0.313898
7_20,-1.476802,1.038757,-0.029297,0.961243,-0.290207,-0.316803
7_21,-1.506644,1.086044,0.018868,0.913956,-0.224160,-0.342631
7_22,-1.497362,1.036093,0.025173,0.963907,-0.221563,-0.364674
7_23,-1.429689,1.010443,0.015632,0.989557,-0.229966,-0.323819
7_24,-0.992981,0.978336,0.031316,1.021664,-0.435145,-0.349654
8_0,-1.100065,1.114648,-0.001102,0.885352,-0.294610,-0.298010
8_1,-1.407026,1.087685,-0.075159,0.912315,-0.239441,-0.346350
8_2,-1.387775,0.883861,-0.100111,1.116139,-0.362073,-0.321557
8_3,-1.500642,0.958300,-0.083241,1.041700,-0.232819,-0.350044
8_4,-1.328124,0.925833,-0.062642,1.074167,-0.331847,-0.372527
8_5,-1.450782,0.935578,-0.059289,1.064422,-0.317506,-0.354796
8_6,-1.561417,1.000202,-0.061452,0.999798,-0.232919,-0.355478
8_7,-1.491092,1.169484,-0.013484,0.830516,-0.244299,-0.379781
8_8,-1.586983,0.929403,-0.000660,1.070597,-0.260902,-0.320018
8_9,-1.491001,1.109118,-0.031771,0.890882,-0.295188,-0.382576
8_10,-1.573419,0.959409,-0.029349,1.040591,-0.248600,-0.356407
8_11,-1.348176,0.967031,-0.041886,1.032969,-0.359015,-0.399281
8_12,-1.303748,0.928314,-0.059544,1.071686,-0.373422,-0.413805
8_13,-1.529543,1.042800,-0.042552,0.957200,-0.233878,-0.370356
8_14,-1.405930,0.905520,-0.027085,1.094480,-0.389248,-0.301018
8_15,-1.389272,1.126131,-0.022844,0.873869,-0.232630,-0.430122
8_16,-1.345286,0.906498,-0.029882,1.093502,-0.381011,-0.396196
8_17,-1.569049,0.981800,-0.059300,1.018200,-0.224343,-0.330778
8_18,-1.400968,0.992048,-0.071614,1.007952,-0.335177,-0.324218
8_19,-1.537625,1.027497,-0.010110,0.972503,-0.216804,-0.339929
8_20,-1.462903,1.072035,-0.010523,0.927965,-0.243814,-0.327848
8_21,-1.426033,0.995708,0.029048,1.004292,-0.236652,-0.310551
8_22,-1.415795,0.984800,0.020976,1.015200,-0.284624,-0.376215
8_23,-1.423294,1.073473,0.020797,0.926527,-0.221572,-0.373503
8_24,-1.013182,1.005388,0.051489,0.994612,-0.447189,-0.337027
9_0,-1.133282,1.173598,-0.047222,0.826402,-0.242328,-0.310708
9_1,-1.346150,1.106925,-0.101836,0.893075,-0.227506,-0.348606
9_2,-1.398065,1.000671,-0.126513,0.999329,-0.293955,-0.361561
9_3,-1.493667,0.948266,-0.101772,1.051734,-0.230799,-0.356061
9_4,-1.350217,1.027106,-0.106953,0.972894,-0.294858,-0.392847
9_5,-1.388784,1.070854,-0.093022,0.929146,-0.286635,-0.445023
9_6,-1.501768,1.100643,-0.068165,0.899357,-0.216159,-0.434495
9_7,-1.484121,1.211608,-0.047392,0.788392,-0.252900,-0.376347
9_8,-1.597901,0.966181,-0.034387,1.033819,-0.240967,-0.332690
9_9,-1.491078,1.109068,-0.057749,0.890932,-0.278899,-0.389326
9_10,-1.591816,0.956263,-0.064613,1.043737,-0.223160,-0.350054
9_11,-1.383828,0.962505,-0.105551,1.037495,-0.355585,-0.373320
9_12,-1.441509,0.901805,-0.082218,1.098195,-0.311709,-0.355278
9_13,-1.541818,0.969926,-0.018576,1.030074,-0.226947,-0.276688
9_14,-1.441716,0.922052,-0.016523,1.077948,-0.324086,-0.259506
9_15,-1.453872,1.083486,0.003474,0.916514,-0.251678,-0.390807
9_16,-1.432121,0.936932,0.004737,1.063068,-0.355889,-0.388654
9_17,-1.566681,0.993513,-0.016566,1.006487,-0.226915,-0.342164
9_18,-1.394977,0.971847,-0.042465,1.028153,-0.334624,-0.320697
9_19,-1.542529,1.007454,-0.005892,0.992546,-0.209365,-0.331283
9_20,-1.431628,1.027868,0.008465,0.972132,-0.269742,-0.331464
9_21,-1.384464,1.057595,0.038284,0.942405,-0.242951,-0.346507
9_22,-1.386385,1.038693,0.044787,0.961307,-0.307369,-0.375295
9_23,-1.452266,1.074965,0.033979,0.925035,-0.227034,-0.339758
9_24,-1.121455,1.023316,0.038993,0.976684,-0.425512,-0.322303
10_0,-1.138965,1.129288,-0.022614,0.870712,-0.248936,-0.290807
10_1,-1.234398,1.211486,-0.079838,0.788514,-0.214875,-0.443370
10_2,-1.354080,1.039171,-0.116630,0.960829,-0.263862,-0.424738
10_3,-1.496922,0.954677,-0.100917,1.045323,-0.223376,-0.348632
10_4,-1.390487,1.090894,-0.132706,0.909106,-0.271159,-0.365411
10_5,-1.454264,1.049351,-0.130327,0.950649,-0.275157,-0.398319
10_6,-1.525312,1.010655,-0.098880,0.989345,-0.231398,-0.390061
10_7,-1.407522,1.154753,-0.068790,0.845247,-0.281564,-0.387566
10_8,-1.576615,0.912529,-0.051426,1.087471,-0.246173,-0.327043
10_9,-1.507867,1.058331,-0.088064,0.941669,-0.281588,-0.367965
10_10,-1.643594,0.949633,-0.073964,1.050367,-0.211767,-0.309576
10_11,-1.386812,1.078684,-0.054392,0.921316,-0.309315,-0.369869
10_12,-1.456069,1.061928,-0.052974,0.938072,-0.209550,-0.358816
10_13,-1.207546,1.054030,0.024736,0.945970,-0.228609,-0.253855
10_14,-1.202517,1.024693,0.019912,0.975307,-0.224949,-0.246235
10_15,-1.392027,1.095547,0.007622,0.904453,-0.245948,-0.428118
10_16,-1.477586,1.070143,-0.002393,0.929857,-0.247843,-0.432794
10_17,-1.504013,1.018423,-0.009297,0.981577,-0.241502,-0.370298
10_18,-1.346932,1.024401,-0.012030,0.975599,-0.303411,-0.355192
10_19,-1.531496,1.006419,0.001473,0.993581,-0.219802,-0.324782
10_20,-1.456840,1.019180,0.004897,0.980820,-0.264045,-0.330207
10_21,-1.361402,1.079176,0.006523,0.920824,-0.268172,-0.333993
10_22,-1.350328,1.084780,0.021142,0.915220,-0.291859,-0.390189
10_23,-1.331432,1.125748,0.025585,0.874252,-0.248603,-0.411743
10_24,-1.106471,1.043861,0.027288,0.956139,-0.408573,-0.389794
11_0,-1.133999,1.145124,-0.017129,0.854876,-0.244119,-0.313042
11_1,-1.315721,1.002961,-0.092944,0.997039,-0.279419,-0.327540
11_2,-1.427338,0.878008,-0.123191,1.121992,-0.268075,-0.352778
11_3,-1.387962,0.942196,-0.113497,1.057804,-0.267821,-0.380071
11_4,-1.370142,1.082521,-0.109006,0.917479,-0.271677,-0.369827
11_5,-1.410403,1.028589,-0.135738,0.971411,-0.273706,-0.442821
11_6,-1.419452,1.080302,-0.129032,0.919698,-0.240396,-0.455639
11_7,-1.390799,1.072750,-0.088139,0.927250,-0.289042,-0.348383
11_8,-1.519277,0.923395,-0.068596,1.076605,-0.254923,-0.328819
11_9,-1.395068,1.076598,-0.083359,0.923402,-0.311211,-0.436959
11_10,-1.497520,0.997107,-0.063926,1.002893,-0.241726,-0.417405
11_11,-1.312427,1.089232,-0.038544,0.910768,-0.295340,-0.329213
11_12,-1.292565,1.109014,-0.015616,0.890986,-0.197460,-0.329295
11_13,-1.212464,1.113832,-0.006074,0.886168,-0.206575,-0.296491
11_14,-1.220266,1.085675,0.010836,0.914325,-0.205360,-0.285188
11_15,-1.337141,1.163338,-0.002973,0.836662,-0.218996,-0.444213
11_16,-1.429930,1.082115,-0.036807,0.917885,-0.233241,-0.464293
11_17,-1.485759,1.003106,-0.051486,0.996894,-0.234434,-0.401174
11_18,-1.417853,1.059073,-0.039154,0.940927,-0.236432,-0.358882
11_19,-1.504502,1.035035,-0.002906,0.964965,-0.244261,-0.350368
11_20,-1.529901,1.059378,-0.004216,0.940622,-0.209697,-0.354570
11_21,-1.306930,1.078585,-0.024247,0.921415,-0.284599,-0.305385
11_22,-1.382426,1.008072,0.002566,0.991928,-0.274550,-0.363031
11_23,-1.377394,1.020519,0.020503,0.979481,-0.274569,-0.358362
11_24,-1.126009,0.935184,0.048320,1.064816,-0.425174,-0.369940
12_0,-1.113509,1.253455,-0.035284,0.746545,-0.225111,-0.364273
12_1,-1.187232,1.063219,-0.113550,0.936781,-0.308996,-0.426942
12_2,-1.391547,0.965711,-0.142969,1.034289,-0.228872,-0.418634
12_3,-1.325697,0.975698,-0.148600,1.024302,-0.298379,-0.393589
12_4,-1.390036,1.033665,-0.126881,0.966335,-0.296554,-0.353215
12_5,-1.550570,0.935786,-0.136911,1.064214,-0.243621,-0.364838
12_6,-1.455462,0.934053,-0.150385,1.065947,-0.294896,-0.369624
12_7,-1.397495,1.045742,-0.126349,0.954258,-0.259049,-0.351241
12_8,-1.504940,1.017082,-0.110283,0.982918,-0.240036,-0.360235
12_9,-1.463589,1.031794,-0.100504,0.968206,-0.307848,-0.387265
12_10,-1.577863,0.977067,-0.105479,1.022933,-0.229085,-0.365291
12_11,-1.276674,1.202947,-0.080668,0.797053,-0.287108,-0.345564
12_12,-1.264205,1.183651,-0.008143,0.816349,-0.165344,-0.327475
12_13,-1.233290,1.108204,-0.010523,0.891796,-0.195435,-0.312541
12_14,-1.228394,1.110989,-0.010206,0.889011,-0.191381,-0.308713
12_15,-1.279868,1.152834,-0.012173,0.847166,-0.185502,-0.409471
12_16,-1.442024,1.010239,-0.055022,0.989761,-0.216051,-0.412345
12_17,-1.493969,0.967666,-0.046632,1.032334,-0.244815,-0.389072
12_18,-1.405400,1.040633,-0.033543,0.959367,-0.249346,-0.390987
12_19,-1.374818,1.087262,-0.033874,0.912738,-0.294702,-0.417198
12_20,-1.490636,1.075421,-0.025950,0.924579,-0.204163,-0.398110
12_21,-1.244524,1.162522,-0.020435,0.837478,-0.279198,-0.305418
12_22,-1.431647,1.048694,0.009281,0.951306,-0.212471,-0.362377
12_23,-1.365934,1.086505,0.021550,0.913495,-0.242619,-0.399801
12_24,-1.094563,0.982522,0.035250,1.017478,-0.411721,-0.406185
13_0,-1.175196,1.279980,-0.025178,0.720020,-0.211069,-0.366935
13_1,-1.298130,0.985576,-0.134638,1.014424,-0.325644,-0.361246
13_2,-1.454686,0.947587,-0.160428,1.052413,-0.220403,-0.383179
13_3,-1.327776,1.011691,-0.171114,0.988309,-0.294094,-0.406171
13_4,-1.363116,1.039893,-0.150050,0.960107,-0.314291,-0.377688
13_5,-1.594110,0.989227,-0.145824,1.010773,-0.198299,-0.383358
13_6,-1.449220,0.985401,-0.139128,1.014599,-0.292657,-0.389932
13_7,-1.448288,1.115502,-0.122982,0.884498,-0.162215,-0.380705
13_8,-1.540685,1.048295,-0.141682,0.951705,-0.218219,-0.368114
13_9,-1.424302,1.070613,-0.141017,0.929387,-0.256093,-0.463118
13_10,-1.453727,1.058079,-0.141361,0.941921,-0.191489,-0.478203
13_11,-1.282145,1.290231,-0.043476,0.709769,-0.196677,-0.362949
13_12,-1.283758,1.245641,-0.011123,0.754359,-0.144401,-0.344588
13_13,-1.231953,1.147467,-0.031642,0.852533,-0.191100,-0.330125
13_14,-1.234307,1.137609,-0.023361,0.862391,-0.184825,-0.319669
13_15,-1.259906,1.192641,-0.022601,0.807359,-0.158359,-0.337736
13_16,-1.350558,1.165087,-0.051417,0.834913,-0.214347,-0.472625
13_17,-1.443002,1.052448,-0.032834,0.947552,-0.243889,-0.446357
13_18,-1.460003,1.037304,-0.025400,0.962696,-0.237114,-0.390008
13_19,-1.390112,1.018665,-0.041046,0.981335,-0.327754,-0.365339
13_20,-1.554194,1.002397,-0.029891,0.997603,-0.218011,-0.334704
13_21,-1.274888,1.277126,-0.009521,0.722874,-0.247714,-0.333365
13_22,-1.421155,1.058227,-0.019232,0.941773,-0.218538,-0.378346
13_23,-1.440173,1.026812,-0.036953,0.973188,-0.230477,-0.367427
13_24,-1.146921,0.914331,-0.032596,1.085669,-0.419047,-0.352010
14_0,-1.193803,1.272145,-0.027283,0.727855,-0.229087,-0.355256
14_1,-1.296000,1.003277,-0.191605,0.996723,-0.320697,-0.379176
14_2,-1.514745,0.944439,-0.180251,1.055561,-0.196704,-0.360189
14_3,-1.381886,0.970095,-0.193945,1.029905,-0.302974,-0.357645
14_4,-1.315705,1.071432,-0.157014,0.928568,-0.308068,-0.415971
14_5,-1.545296,0.949497,-0.138246,1.050503,-0.216914,-0.399479
14_6,-1.442628,0.977243,-0.134715,1.022757,-0.284098,-0.413828
14_7,-1.188156,1.336718,-0.026372,0.663282,-0.122574,-0.477655
14_8,-1.423260,1.121315,-0.129045,0.878685,-0.178136,-0.420907
14_9,-1.606051,0.985215,-0.185571,1.014785,-0.196841,-0.371718
14_10,-1.598830,1.015878,-0.183850,0.984122,-0.175445,-0.386222
14_11,-1.310731,1.283453,-0.016131,0.716547,-0.106967,-0.366836
14_12,-1.281854,1.257547,-0.016118,0.742453,-0.133829,-0.363809
14_13,-1.248665,1.214331,-0.032187,0.785669,-0.171334,-0.356043
14_14,-1.265410,1.205291,-0.021972,0.794709,-0.158843,-0.347263
14_15,-1.299836,1.192946,-0.008670,0.807054,-0.139220,-0.334533
14_16,-1.459308,1.067406,-0.115777,0.932594,-0.235381,-0.410901
14_17,-1.511192,0.995158,-0.087016,1.004842,-0.261469,-0.395910
14_18,-1.479013,1.080235,-0.062550,0.919765,-0.239116,-0.396491
14_19,-1.335560,1.123744,-0.058682,0.876256,-0.332296,-0.449854
